ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-578.4545288085938;-1215.5029296875;371.2392272949219;0.6930733919143677;0;0;-0.7208670377731323;1.406350016593933;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-576.0623779296875;-1212.0380859375;371.2392272949219;0.6930733919143677;0;0;-0.7208670377731323;1.406350016593933;Set_$DefaultGlobal;193384
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-583.3929443359375;-1217.1904296875;372.3201904296875;0.7071067690849304;0;0;0.7071067690849304;2.1731362342834473;Set_$DefaultGlobal;203944
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-573.2637329101562;-1205.4603271484375;372.3201904296875;0.7071067690849304;0;0;0.7071067690849304;2.1731362342834473;Set_$DefaultGlobal;203944
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-588.8652954101562;-1145.409423828125;372.3201904296875;0.7071067690849304;0;0;0.7071067690849304;2.1731362342834473;Set_$DefaultGlobal;203944
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-570.4938354492188;-1179.166748046875;371.2392272949219;0.9312220215797424;0;0;0.3644523620605469;1.406350016593933;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\generic\bloodelf\hedge\silvermoonhedge01.obj;-569.0296020507812;-1174.3902587890625;370.55889892578125;0.7050535082817078;0;0;0.7091541290283203;2.117022752761841;Set_$DefaultGlobal;192071
..\..\..\expansion01\doodads\silvermoon\bushes\silvermoonbush06.obj;-570.4938354492188;-1169.2657470703125;371.2392272949219;0.9312220215797424;0;0;0.3644523620605469;1.406350016593933;Set_$DefaultGlobal;193384
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-568.9367065429688;-1175.8326416015625;372.66778564453125;0.730069637298584;0;0;-0.6833727955818176;0.7920837998390198;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-569.2552490234375;-1174.4287109375;372.497314453125;0.8251904249191284;0;0;0.564854621887207;1.057854175567627;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-568.6851806640625;-1173.5582275390625;372.5126037597656;0.6072679162025452;0;0;-0.7944970726966858;0.94605553150177;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower05.obj;-568.65869140625;-1172.06396484375;372.5103454589844;0.730069637298584;0;0;-0.6833727955818176;0.7920837998390198;Set_$DefaultGlobal;193396
..\..\..\expansion01\doodads\silvermoon\flowers\silvermoonflower03.obj;-568.9629516601562;-1177.326904296875;372.67010498046875;0.6072679162025452;0;0;-0.7944970726966858;0.94605553150177;Set_$DefaultGlobal;193394
..\..\..\expansion01\doodads\generic\bloodelf\incense\be_incense_01.obj;-685.5286254882812;-1168.990478515625;393.8691711425781;1;0;0;0;2.8830864429473877;Set_$DefaultGlobal;192076
..\..\..\expansion01\doodads\generic\bloodelf\incense\be_incense_01.obj;-685.5286254882812;-1200.1536865234375;393.8691711425781;1;0;0;0;2.8830864429473877;Set_$DefaultGlobal;192076
..\..\..\expansion01\doodads\generic\bloodelf\incense\be_incense_01.obj;-834.0178833007812;-1168.990478515625;393.8691711425781;1;0;0;0;2.8830864429473877;Set_$DefaultGlobal;192076
..\..\..\expansion01\doodads\generic\bloodelf\incense\be_incense_01.obj;-834.0178833007812;-1200.1536865234375;393.8691711425781;1;0;0;0;2.8830864429473877;Set_$DefaultGlobal;192076
..\..\..\generic\bloodelf\passivedoodads\be_lantern_blue_001.obj;-797.0626831054688;-1150.34375;375.48223876953125;0.8944523930549622;0;0;0.4471632242202759;1;Set_$DefaultGlobal;197083
..\..\..\expansion01\doodads\generic\bloodelf\tables\be_table_small01.obj;-798.388427734375;-1146.1456298828125;371.2608337402344;0.9975640177726746;0;0;-0.06975656002759933;1;Set_$DefaultGlobal;192245
..\..\..\generic\human\passivedoodads\food\goldfruitbowl01.obj;-798.36669921875;-1146.1920166015625;372.1849670410156;-0.4383711516857147;0;0;-0.8987940549850464;1;Set_$DefaultGlobal;198224
..\..\..\expansion01\doodads\generic\bloodelf\tables\be_table_small01.obj;-796.5927124023438;-1146.0308837890625;371.28143310546875;-0.30070582032203674;0;0;-0.9537169337272644;1;Set_$DefaultGlobal;192245
..\..\..\expansion01\doodads\generic\bloodelf\hookah\be_hookah_01.obj;-796.5510864257812;-1145.9993896484375;372.1559143066406;-0.3826834261417389;0;0;-0.9238795042037964;0.9999998807907104;Set_$DefaultGlobal;192073
..\..\..\expansion01\doodads\blacktemple\passivedoodads\blueenergy\blacktemple_waterfall_type1.obj;-760.3076782226562;-1149.0291748046875;372.8038635253906;1;0;0;0;1;Set_$DefaultGlobal;191444
..\..\..\generic\bloodelf\passivedoodads\be_lantern_blue_001.obj;-722.680419921875;-1150.34375;375.48223876953125;0.8944523930549622;0;0;0.4471632242202759;1;Set_$DefaultGlobal;197083
..\..\..\expansion01\doodads\generic\bloodelf\tables\be_table_small01.obj;-723.9879150390625;-1146.1456298828125;371.2608337402344;0.9975640177726746;0;0;-0.06975656002759933;1;Set_$DefaultGlobal;192245
..\..\..\generic\human\passivedoodads\food\goldfruitbowl01.obj;-723.9661865234375;-1146.1920166015625;372.1849670410156;-0.4383711516857147;0;0;-0.8987940549850464;1;Set_$DefaultGlobal;198224
..\..\..\expansion01\doodads\generic\bloodelf\tables\be_table_small01.obj;-722.1921997070312;-1146.0308837890625;371.28143310546875;-0.30070582032203674;0;0;-0.9537169337272644;1;Set_$DefaultGlobal;192245
..\..\..\expansion01\doodads\generic\bloodelf\hookah\be_hookah_01.obj;-722.1505737304688;-1145.9993896484375;372.1559143066406;-0.3826834261417389;0;0;-0.9238795042037964;0.9999998807907104;Set_$DefaultGlobal;192073
..\..\..\expansion01\doodads\generic\bloodelf\rugs\be_rug_small01.obj;-895.4146728515625;-1184.4151611328125;375.5833435058594;7.549789415861596e-8;0;0;-1;2.8806941509246826;Set_$DefaultGlobal;192163
..\..\..\expansion01\doodads\generic\bloodelf\rugs\be_rug_medium01.obj;-736.5762329101562;-1166.4078369140625;371.31884765625;0.7067453861236572;0;0;-0.7074679732322693;0.7818337082862854;Set_$DefaultGlobal;192159
..\..\..\expansion01\doodads\generic\bloodelf\statues\be_statue02.obj;-744.8026733398438;-1155.9302978515625;373.59100341796875;0.5308541655540466;0;0;-0.8474631905555725;1.999999761581421;Set_$DefaultGlobal;192230
..\..\..\expansion01\doodads\generic\bloodelf\jars\be_jar_03.obj;-887.9972534179688;-1150.5633544921875;371.23272705078125;0.9921377897262573;0;0;-0.12515020370483398;1.0461597442626953;Set_$DefaultGlobal;192082
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-888.1644287109375;-1150.3873291015625;372.056884765625;-0.49529850482940674;0;0;-0.8687228560447693;1.0523573160171509;Set_$DefaultGlobal;203944
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-903.8829956054688;-1150.3873291015625;372.056884765625;-0.49529850482940674;0;0;-0.8687228560447693;1.0523573160171509;Set_$DefaultGlobal;203944
..\..\..\expansion01\doodads\generic\bloodelf\jars\be_jar_03.obj;-903.7157592773438;-1150.5633544921875;371.23272705078125;0.9921377897262573;0;0;-0.12515020370483398;1.0461597442626953;Set_$DefaultGlobal;192082
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-632.6672973632812;-1150.3873291015625;372.056884765625;-0.49529850482940674;0;0;-0.8687228560447693;1.0523573160171509;Set_$DefaultGlobal;203944
..\..\..\expansion01\doodads\generic\bloodelf\jars\be_jar_03.obj;-632.5000610351562;-1150.5633544921875;371.23272705078125;0.9921377897262573;0;0;-0.12515020370483398;1.0461597442626953;Set_$DefaultGlobal;192082
..\..\..\expansion01\doodads\generic\bloodelf\jars\be_jar_03.obj;-616.7815551757812;-1150.5633544921875;371.23272705078125;0.9921377897262573;0;0;-0.12515020370483398;1.0461597442626953;Set_$DefaultGlobal;192082
..\..\..\lordaeron\silvermoon\passivedoodads\trees\silvermoonsmalltree03.obj;-616.94873046875;-1150.3873291015625;372.056884765625;-0.49529850482940674;0;0;-0.8687228560447693;1.0523573160171509;Set_$DefaultGlobal;203944
..\..\..\expansion01\doodads\generic\bloodelf\sconce\be_sconce01.obj;-708.616943359375;-1148.9312744140625;380.6981201171875;0.7050224542617798;-0.037193071097135544;-0.03909005969762802;-0.7071294188499451;3.0704493522644043;Set_$DefaultGlobal;192175
..\..\..\expansion01\doodads\generic\bloodelf\sconce\be_sconce01.obj;-784.2284545898438;-1148.644775390625;380.6981201171875;0.7050224542617798;-0.037193071097135544;-0.03909005969762802;-0.7071294188499451;3.0704493522644043;Set_$DefaultGlobal;192175
..\..\..\expansion01\doodads\generic\bloodelf\sconce\be_sconce01.obj;-738.54736328125;-1148.9136962890625;380.6981201171875;0.6984118819236755;-0.052943065762519836;-0.0539499968290329;-0.7116932272911072;3.0704495906829834;Set_$DefaultGlobal;192175
..\..\..\expansion01\doodads\generic\bloodelf\sconce\be_sconce01.obj;-857.0457153320312;-1149.4056396484375;380.6981201171875;0.7050224542617798;-0.037193071097135544;-0.03909005969762802;-0.7071294188499451;3.0704493522644043;Set_$DefaultGlobal;192175
..\..\..\expansion01\doodads\generic\bloodelf\sconce\be_sconce01.obj;-811.3645629882812;-1149.61572265625;380.6981201171875;0.6984118819236755;-0.052943065762519836;-0.0539499968290329;-0.7116932272911072;3.0704495906829834;Set_$DefaultGlobal;192175
..\..\..\expansion01\doodads\generic\bloodelf\statues\be_statue02.obj;-775.900146484375;-1155.8116455078125;373.58624267578125;0.036001574248075485;0;0;-0.9993517398834229;2;Set_$DefaultGlobal;192230
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner_tallred.obj;-685.8847045898438;-1131.9642333984375;396.7616882324219;0.7065635323524475;-0.045182231813669205;-0.04529840499162674;-0.7047514319419861;2.276573896408081;Set_$DefaultGlobal;191909
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner_tallred.obj;-760.4307250976562;-1131.9642333984375;396.7616882324219;0.7065635323524475;-0.045182231813669205;-0.04529840499162674;-0.7047514319419861;2.276573896408081;Set_$DefaultGlobal;191909
..\..\..\expansion01\doodads\generic\bloodelf\banners\be_banner_tallred.obj;-834.9348754882812;-1131.9642333984375;396.7616882324219;0.7065635323524475;-0.045182231813669205;-0.04529840499162674;-0.7047514319419861;2.276573896408081;Set_$DefaultGlobal;191909
..\..\..\expansion01\doodads\generic\bloodelf\candles\be_candleabra01.obj;-776.9475708007812;-1204.3359375;371.263916015625;0.9135454297065735;0;0;-0.40673667192459106;1;Set_$DefaultGlobal;191980
..\..\..\expansion01\doodads\generic\bloodelf\candles\be_candleabra01.obj;-748.6030883789062;-1203.56884765625;371.263916015625;0.9135454297065735;0;0;-0.40673667192459106;1;Set_$DefaultGlobal;191980
..\..\..\expansion01\doodads\generic\bloodelf\couch\be_couch01.obj;-907.086669921875;-1180.80517578125;375.453857421875;0.9914448857307434;0;0;-0.1305258572101593;1.996524453163147;Set_$DefaultGlobal;192001
..\..\..\expansion01\doodads\generic\bloodelf\beds\be_bed_02.obj;-906.8799438476562;-1188.394775390625;375.4847717285156;0.8660253286361694;0;0;-0.5000001192092896;1.9965249300003052;Set_$DefaultGlobal;191933
..\..\..\expansion01\doodads\generic\bloodelf\candles\be_candleabra01.obj;-909.118896484375;-1177.0130615234375;375.5180358886719;0.9135454297065735;0;0;-0.40673667192459106;1;Set_$DefaultGlobal;191980
..\..\..\expansion01\doodads\generic\bloodelf\candles\be_candleabra01.obj;-909.03173828125;-1191.749755859375;375.5180358886719;0.9135454297065735;0;0;-0.40673667192459106;1;Set_$DefaultGlobal;191980
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-901.3359985351562;-1191.69970703125;375.8706359863281;0.44742250442504883;0;0;-0.8943226933479309;1.9965251684188843;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-903.0152587890625;-1187.254150390625;375.8802795410156;0.1031358540058136;0;0;-0.9946672916412354;1.9965245723724365;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\hookah\be_hookah_01.obj;-901.7352905273438;-1187.9234619140625;375.5082092285156;0.528315544128418;0;0;-0.8490481376647949;1;Set_$DefaultGlobal;192073
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-901.85400390625;-1189.7261962890625;375.4414367675781;0.8943228125572205;0;0;0.4474223554134369;1.638637661933899;Set_$DefaultGlobal;192108
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-887.9638061523438;-1171.4732666015625;375.8706359863281;0.7933533787727356;0;0;0.6087613105773926;1.9965250492095947;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-904.3484497070312;-1172.941650390625;375.8536071777344;-0.36163264513015747;0;0;-0.9323206543922424;1.9965250492095947;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\instruments\be_harp01.obj;-884.00244140625;-1193.097900390625;375.4789123535156;-0.13760481774806976;-0.3993472456932068;-0.05707670375704765;-0.9046153426170349;1;Set_$DefaultGlobal;192078
..\..\..\expansion01\doodads\generic\bloodelf\instruments\be_lute01.obj;-901.4388427734375;-1171.7398681640625;375.5086669921875;0.7096529603004456;-0.09989520162343979;-0.3115626871585846;-0.62397301197052;1.048375129699707;Set_$DefaultGlobal;192080
..\..\..\expansion01\doodads\generic\bloodelf\hookah\be_hookah_02.obj;-885.1046752929688;-1172.7845458984375;375.4859924316406;0.7071067094802856;0;0;-0.7071068286895752;1;Set_$DefaultGlobal;192074
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-899.882568359375;-1170.6011962890625;375.8706359863281;0.6300278902053833;0;0;0.7765725255012512;1.9965250492095947;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-888.2205810546875;-1172.16455078125;375.8704833984375;0.5984440445899963;0.21496936678886414;0.16700045764446259;-0.7535009980201721;1.9965249300003052;Set_$DefaultGlobal;192108
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-882.9689331054688;-1192.38525390625;375.8162841796875;-0.06796392798423767;0;0;-0.9976877570152283;1.9965248107910156;Set_$DefaultGlobal;192107
..\..\..\generic\human\passivedoodads\food\goldfruitbowl01.obj;-885.8314208984375;-1195.808837890625;375.516357421875;0.9990482330322266;0;0;-0.04361937567591667;0.9999998807907104;Set_$DefaultGlobal;198224
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-884.6659545898438;-1195.171630859375;375.8162841796875;-0.1305261254310608;0;0;-0.9914448857307434;1.9965249300003052;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-902.945068359375;-1170.740234375;375.45733642578125;0.1529771089553833;0;0;-0.9882297515869141;1.2330316305160522;Set_$DefaultGlobal;192108
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_02.obj;-884.5379028320312;-1175.659912109375;375.379150390625;0.9121463894844055;0;0;-0.40986451506614685;1.9965248107910156;Set_$DefaultGlobal;192106
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-889.5227661132812;-1198.4130859375;375.4500732421875;0.1960284411907196;0;0;-0.9805982112884521;1.6331157684326172;Set_$DefaultGlobal;192108
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_01.obj;-890.8433227539062;-1198.8323974609375;375.4637451171875;0.7071067094802856;0;0;-0.7071068286895752;1.0197668075561523;Set_$DefaultGlobal;192105
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-887.2203369140625;-1197.1317138671875;375.8706359863281;0.5547746419906616;0;0;0.8320006728172302;1.9965249300003052;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-883.5426025390625;-1174.9364013671875;375.79510498046875;0.2728915512561798;0;0;-0.9620447754859924;1.9965249300003052;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_01.obj;-895.3049926757812;-1170.1632080078125;375.4637451171875;0.7071067094802856;0;0;-0.7071068286895752;1.0197668075561523;Set_$DefaultGlobal;192105
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-893.7776489257812;-1169.743896484375;375.4500732421875;0.1960284411907196;0;0;-0.9805982112884521;1.6331157684326172;Set_$DefaultGlobal;192108
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_01.obj;-891.5167846679688;-1198.6697998046875;375.5564270019531;0.8090035915374756;0.0058907028287649155;-0.20100699365139008;-0.5523356199264526;1.0197668075561523;Set_$DefaultGlobal;192105
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-891.2799072265625;-1169.861328125;375.4500732421875;0.1960284411907196;0;0;-0.9805982112884521;1.6331157684326172;Set_$DefaultGlobal;192108
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-894.84765625;-1199.399658203125;375.8706359863281;0.6415720582008362;0;0;0.767062783241272;1.9965250492095947;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-901.977294921875;-1177.3521728515625;375.4327697753906;0.8034840226173401;0;0;-0.59532630443573;1.2330316305160522;Set_$DefaultGlobal;192108
..\..\..\generic\human\passivedoodads\food\goldfruitbowl01.obj;-900.9234619140625;-1176.4781494140625;375.51629638671875;0.9428504109382629;0;0;0.33321627974510193;1;Set_$DefaultGlobal;198224
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_01.obj;-901.9827270507812;-1178.8922119140625;375.4643859863281;0.6220242381095886;0;0;-0.7829979658126831;1.0197668075561523;Set_$DefaultGlobal;192105
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_03.obj;-903.2550659179688;-1179.3822021484375;375.7940368652344;-0.11382564902305603;0;0;-0.9935007095336914;1.5590850114822388;Set_$DefaultGlobal;192107
..\..\..\expansion01\doodads\generic\bloodelf\pillows\be_pillow_04.obj;-900.3201293945312;-1195.376953125;375.45184326171875;-0.38268330693244934;0;0;-0.9238795638084412;1.9965250492095947;Set_$DefaultGlobal;192108
